GeneID,SNP_Count,Exon_Length,SNP_Density,Expression
FBgn0260439,3,1479,0.002028397565922921,4955.195652173913
FBgn0032029,12,1155,0.01038961038961039,998.0
FBgn0032031,0,1230,0.0,238.43478260869566
FBgn0032032,4,1012,0.003952569169960474,495.82608695652175
FBgn0027094,0,2231,0.0,1758.3260869565217
FBgn0032033,2,1676,0.0011933174224343676,186.08695652173913
FBgn0032034,0,768,0.0,178.41304347826087
FBgn0032036,0,1052,0.0,2054.391304347826
FBgn0262002,9,2377,0.0037862852334875894,83.23913043478261
FBgn0040958,0,1012,0.0,3.0869565217391304
FBgn0040959,0,361,0.0,51.93478260869565
FBgn0032040,3,984,0.003048780487804878,26.869565217391305
FBgn0001084,1,413,0.002421307506053269,114.71739130434783
FBgn0266326,0,415,0.0,0.8913043478260869
FBgn0020497,4,1585,0.002523659305993691,2791.891304347826
FBgn0014417,10,5383,0.001857700167193015,502.04347826086956
FBgn0032042,24,5223,0.004595060310166571,542.6739130434783
FBgn0027932,5,1799,0.0027793218454697055,5602.717391304348
FBgn0001137,4,1718,0.002328288707799767,665.4565217391304
FBgn0027490,1,3251,0.00030759766225776686,236.8913043478261
FBgn0002887,5,485,0.010309278350515464,360.89130434782606
FBgn0027780,5,1021,0.004897159647404506,520.8260869565217
FBgn0026718,2,807,0.0024783147459727386,1192.3260869565217
FBgn0262029,6,2013,0.0029806259314456036,141.45652173913044
FBgn0053194,1,686,0.0014577259475218659,2.630434782608696
FBgn0032047,8,1454,0.005502063273727648,140.69565217391303
FBgn0263314,0,564,0.0,0.45652173913043476
FBgn0032048,0,215,0.0,2949.6739130434785
FBgn0032050,6,2038,0.002944062806673209,489.3478260869565
FBgn0032051,2,2522,0.0007930214115781126,373.4130434782609
FBgn0032052,1,1478,0.0006765899864682003,410.60869565217394
FBgn0032054,4,3031,0.0013196964698119432,221.56521739130434
FBgn0032055,0,618,0.0,227.7826086956522
FBgn0016122,6,1140,0.005263157894736842,4163.891304347826
FBgn0028394,1,477,0.0020964360587002098,508.2173913043478
FBgn0011259,23,6557,0.0035077016928473388,2697.5434782608695
FBgn0264437,2,517,0.0038684719535783366,14.73913043478261
FBgn0001114,1,2549,0.00039231071008238524,16124.673913043478
FBgn0032057,1,1979,0.0005053057099545225,0.2608695652173913
FBgn0032058,0,2129,0.0,4.608695652173913
FBgn0260861,0,765,0.0,354.19565217391306
FBgn0004914,8,3184,0.002512562814070352,2929.195652173913
FBgn0266327,8,1920,0.004166666666666667,18.58695652173913
FBgn0032061,4,1773,0.0022560631697687537,152.7391304347826
FBgn0003209,4,1867,0.0021424745581146223,4032.6521739130435
FBgn0032066,6,2560,0.00234375,12.717391304347826
FBgn0032067,4,2953,0.0013545546901456147,1.5869565217391304
FBgn0032068,0,2469,0.0,44.891304347826086
FBgn0032069,1,3160,0.00031645569620253165,71.78260869565217
FBgn0265587,5,813,0.006150061500615006,0.0
FBgn0261630,9,806,0.011166253101736972,0.10869565217391304
FBgn0085427,14,4288,0.0032649253731343282,3098.0434782608695
FBgn0032074,5,629,0.00794912559618442,46.5
FBgn0267740,0,773,0.0,1.1304347826086956
FBgn0032075,1,317,0.0031545741324921135,875.8478260869565
FBgn0032076,3,1581,0.0018975332068311196,844.7173913043479
FBgn0032077,0,851,0.0,177.32608695652175
FBgn0032078,3,837,0.0035842293906810036,1300.5434782608695
FBgn0032079,2,896,0.002232142857142857,555.8478260869565
FBgn0032080,11,3043,0.003614853762734144,5.391304347826087
FBgn0052985,1,1962,0.0005096839959225281,26.08695652173913
FBgn0052984,5,1960,0.002551020408163265,11.08695652173913
FBgn0032082,8,4613,0.0017342293518317797,5.608695652173913
FBgn0032083,7,1502,0.004660452729693742,45.54347826086956
FBgn0032084,4,1129,0.00354295837023915,179.02173913043478
FBgn0040963,1,646,0.0015479876160990713,83.1304347826087
FBgn0011705,2,1081,0.0018501387604070306,1318.5434782608695
FBgn0032085,3,1068,0.0028089887640449437,9.608695652173912
FBgn0013746,18,3061,0.005880431231623653,1557.0869565217392
FBgn0032086,5,971,0.005149330587023687,1.4130434782608696
FBgn0040964,6,1605,0.003738317757009346,205.67391304347825
FBgn0032087,2,644,0.003105590062111801,23.23913043478261
FBgn0032088,6,1789,0.003353828954723309,3.6956521739130435
FBgn0032090,1,1287,0.000777000777000777,13.58695652173913
FBgn0265452,3,913,0.0032858707557502738,0.15217391304347827
FBgn0051708,13,1783,0.007291082445316881,408.2608695652174
FBgn0032094,1,799,0.0012515644555694619,1.3043478260869565
FBgn0032095,1,3378,0.0002960331557134399,32.21739130434783
FBgn0051609,1,555,0.0018018018018018018,6.3478260869565215
FBgn0032096,0,1134,0.0,0.5652173913043478
FBgn0052982,6,2067,0.002902757619738752,1421.4782608695652
FBgn0032100,6,1021,0.005876591576885406,219.02173913043478
FBgn0032101,2,874,0.002288329519450801,651.7391304347826
FBgn0041092,4,2335,0.0017130620985010706,2672.913043478261
FBgn0032104,0,1238,0.0,4.521739130434782
FBgn0032105,2,806,0.0024813895781637717,11.282608695652174
FBgn0267252,71,16848,0.004214150047483381,70441.60869565218
FBgn0266800,5,924,0.005411255411255411,2.260869565217391
FBgn0262033,3,504,0.005952380952380952,2.8043478260869565
FBgn0032109,3,1288,0.002329192546583851,975.8260869565217
FBgn0010314,3,1147,0.0026155187445510027,83.43478260869566
FBgn0026439,4,220,0.01818181818181818,8994.239130434782
FBgn0263082,0,510,0.0,17.32608695652174
FBgn0263323,3,600,0.005,7.891304347826087
FBgn0085395,32,4331,0.0073885938582313555,827.5652173913044
FBgn0264447,6,1241,0.004834810636583401,3.260869565217391
FBgn0012036,7,834,0.008393285371702638,17771.108695652172
FBgn0032115,5,1429,0.0034989503149055285,13.369565217391305
FBgn0032116,2,157,0.012738853503184714,349.17391304347825
FBgn0000640,3,2861,0.0010485844110450892,4.239130434782608
FBgn0262036,5,817,0.006119951040391677,28.91304347826087
FBgn0032117,6,1266,0.004739336492890996,252.95652173913044
FBgn0011232,4,3558,0.0011242270938729624,812.8478260869565
FBgn0032119,3,1333,0.002250562640660165,5.760869565217392
FBgn0085211,6,365,0.01643835616438356,4.239130434782608
FBgn0002973,17,3793,0.004481940416556815,2111.0652173913045
FBgn0053723,1,543,0.001841620626151013,1.5869565217391304
FBgn0264269,2,462,0.004329004329004329,0.1956521739130435
FBgn0004868,0,1265,0.0,6560.217391304348
FBgn0032120,0,562,0.0,1163.4565217391305
FBgn0032123,4,2518,0.0015885623510722795,2510.0
FBgn0032124,15,1733,0.008655510675129832,55.391304347826086
FBgn0032125,0,711,0.0,0.45652173913043476
FBgn0032127,0,1530,0.0,1.0217391304347827
FBgn0032129,21,4133,0.0050810549237841765,3155.217391304348
FBgn0032130,14,1453,0.009635237439779766,647.0652173913044
FBgn0028479,3,3285,0.0009132420091324201,4714.130434782609
FBgn0051709,12,1389,0.008639308855291577,142.3913043478261
FBgn0014179,2,2982,0.0006706908115358819,11.195652173913043
FBgn0263612,2,378,0.005291005291005291,0.13043478260869565
FBgn0032131,2,2180,0.0009174311926605505,13.782608695652174
FBgn0032132,0,1822,0.0,0.5
FBgn0019809,2,2328,0.000859106529209622,10.282608695652174
FBgn0040070,8,1834,0.004362050163576881,4126.608695652174
FBgn0032135,9,2047,0.004396678065461651,987.8695652173913
FBgn0032136,1,13330,7.501875468867217e-05,11904.804347826086
FBgn0053299,1,762,0.0013123359580052493,2.130434782608696
FBgn0267927,6,967,0.0062047569803516025,1.065217391304348
FBgn0264999,11,1318,0.00834597875569044,2.0
FBgn0000273,18,4678,0.003847798204360838,9110.065217391304
FBgn0011207,7,2045,0.0034229828850855745,889.1739130434783
FBgn0051710,4,982,0.004073319755600814,490.80434782608694
FBgn0032138,0,2124,0.0,5139.173913043478
FBgn0028704,76,13252,0.005734983398732267,9801.021739130434
FBgn0015035,4,1805,0.00221606648199446,1474.6304347826087
FBgn0270924,2,2976,0.0006720430107526882,1310.9782608695652
FBgn0011291,0,777,0.0,189.7391304347826
FBgn0283478,3,812,0.003694581280788177,2010.2173913043478
FBgn0265001,1,1662,0.0006016847172081829,3.9130434782608696
FBgn0032143,5,1616,0.003094059405940594,0.5217391304347826
FBgn0065109,3,3212,0.0009339975093399751,0.0
FBgn0065108,3,3212,0.0009339975093399751,0.0
FBgn0032147,4,722,0.00554016620498615,402.2391304347826
FBgn0032149,0,1544,0.0,179.95652173913044
FBgn0032150,3,989,0.003033367037411527,92.69565217391305
FBgn0032151,18,3876,0.0046439628482972135,5440.869565217391
FBgn0264266,4,811,0.004932182490752158,1.6304347826086956
FBgn0265912,2,294,0.006802721088435374,0.4782608695652174
FBgn0029174,1,575,0.0017391304347826088,1928.3260869565217
FBgn0085212,0,533,0.0,123.95652173913044
FBgn0032153,0,393,0.0,66.26086956521739
FBgn0032154,2,1965,0.0010178117048346056,121.8913043478261
FBgn0063449,0,85,0.0,204.2826086956522
FBgn0010520,0,758,0.0,222.7608695652174
FBgn0004867,3,439,0.00683371298405467,21020.82608695652
FBgn0053300,4,5253,0.0007614696363982486,17.23913043478261
FBgn0032156,0,1467,0.0,9724.95652173913
FBgn0032157,2,3076,0.0006501950585175553,799.1521739130435
FBgn0040064,0,1391,0.0,5846.195652173913
FBgn0025700,4,640,0.00625,1798.391304347826
FBgn0032160,4,1271,0.003147128245476003,1170.891304347826
FBgn0032161,0,142,0.0,272.32608695652175
FBgn0032162,0,1096,0.0,258.0
FBgn0032163,0,1763,0.0,8.956521739130435
FBgn0259712,4,976,0.004098360655737705,19.195652173913043
FBgn0259713,0,490,0.0,87.28260869565217
FBgn0051876,4,827,0.0048367593712212815,0.17391304347826086
FBgn0051712,9,2382,0.003778337531486146,5735.608695652174
FBgn0032166,3,2647,0.0011333585190782018,647.1739130434783
FBgn0032167,1,641,0.0015600624024961,2402.086956521739
FBgn0032168,3,898,0.0033407572383073497,285.6304347826087
FBgn0032169,3,291,0.010309278350515464,274.45652173913044
FBgn0032171,2,952,0.0021008403361344537,169.17391304347825
FBgn0032170,6,2160,0.002777777777777778,1769.8260869565217
FBgn0032172,13,4837,0.0026876162910895183,1782.2826086956522
FBgn0015664,1,1309,0.0007639419404125286,856.9782608695652
FBgn0011272,6,952,0.0063025210084033615,16144.391304347826
FBgn0040965,8,833,0.009603841536614645,127.34782608695652
FBgn0051875,0,741,0.0,30.47826086956522
FBgn0051755,0,74,0.0,86.15217391304348
FBgn0043456,1,385,0.0025974025974025974,3637.391304347826
FBgn0032175,6,4130,0.0014527845036319612,14.91304347826087
FBgn0027600,1,1149,0.0008703220191470844,14.347826086956522
FBgn0053301,7,755,0.009271523178807948,107.08695652173913
FBgn0053302,0,1229,0.0,2.5652173913043477
FBgn0032178,1,1428,0.0007002801120448179,111.95652173913044
FBgn0265002,9,2171,0.004145555043758637,878.0217391304348
FBgn0083945,4,2551,0.0015680125441003528,8.326086956521738
FBgn0032187,31,5712,0.005427170868347339,140.91304347826087
FBgn0028675,6,7393,0.0008115785202218315,208.7608695652174
FBgn0051874,0,1623,0.0,41.76086956521739
FBgn0032189,11,1259,0.008737092930897538,382.2826086956522
FBgn0005593,5,1464,0.0034153005464480873,21909.67391304348
FBgn0085188,4,936,0.004273504273504274,888.2608695652174
FBgn0032192,2,1761,0.001135718341851221,56.93478260869565
FBgn0266139,4,700,0.005714285714285714,6.6521739130434785
FBgn0032193,6,772,0.007772020725388601,239.67391304347825
FBgn0032194,1,1064,0.0009398496240601503,353.8478260869565
FBgn0024320,5,1757,0.0028457598178713715,4445.217391304348
FBgn0250843,2,647,0.0030911901081916537,1538.5652173913043
FBgn0032195,1,449,0.0022271714922048997,281.8478260869565
FBgn0032196,0,436,0.0,990.9347826086956
FBgn0032197,1,564,0.0017730496453900709,877.5217391304348
FBgn0032198,0,81,0.0,2793.695652173913
FBgn0051720,0,517,0.0,64.8913043478261
FBgn0004419,0,391,0.0,2438.195652173913
FBgn0266330,0,380,0.0,5.3478260869565215
FBgn0024248,2,403,0.004962779156327543,1927.4565217391305
FBgn0000229,6,1540,0.003896103896103896,3241.1304347826085
FBgn0051717,1,1644,0.0006082725060827251,486.4130434782609
FBgn0010407,2,2271,0.0008806693086745927,283.3695652173913
FBgn0032200,1,769,0.0013003901170351106,1849.2391304347825
FBgn0026379,5,1285,0.0038910505836575876,1434.2826086956522
FBgn0032202,2,333,0.006006006006006006,1282.0869565217392
FBgn0259482,0,912,0.0,717.1304347826087
FBgn0032204,4,1746,0.002290950744558992,388.67391304347825
FBgn0032205,0,861,0.0,314.1304347826087
FBgn0260750,0,1300,0.0,386.9347826086956
FBgn0260749,7,1492,0.004691689008042895,1406.804347826087
FBgn0054043,0,1227,0.0,28.369565217391305
FBgn0032208,4,8431,0.0004744395682599929,7196.891304347826
FBgn0032209,1,713,0.001402524544179523,6.717391304347826
FBgn0032210,1,684,0.0014619883040935672,1507.195652173913
FBgn0266303,0,351,0.0,2.782608695652174
FBgn0032211,10,3642,0.0027457440966501922,1.7391304347826086
FBgn0005322,1,1591,0.0006285355122564425,1012.4565217391304
FBgn0032213,0,137,0.0,4136.95652173913
FBgn0032214,1,986,0.0010141987829614604,793.8260869565217
FBgn0027491,3,644,0.004658385093167702,3732.1739130434785
FBgn0267365,2,936,0.002136752136752137,491.4347826086956
FBgn0032216,1,1413,0.0007077140835102619,1316.7826086956522
FBgn0032217,7,2080,0.0033653846153846156,1919.5652173913043
FBgn0032218,3,725,0.004137931034482759,2098.413043478261
FBgn0032219,0,325,0.0,47.58695652173913
FBgn0011703,1,2577,0.00038804811796662784,113.23913043478261
FBgn0032222,2,1473,0.0013577732518669382,1271.7173913043478
FBgn0032223,1,2033,0.0004918839153959665,1461.2391304347825
FBgn0019932,1,1224,0.0008169934640522876,1007.8260869565217
FBgn0051715,0,162,0.0,597.7608695652174
FBgn0032224,3,536,0.005597014925373134,897.7391304347826
FBgn0032225,2,2086,0.0009587727708533077,351.89130434782606
FBgn0085396,0,985,0.0,93.1086956521739
FBgn0032228,2,1405,0.0014234875444839859,3.1739130434782608
FBgn0032229,6,972,0.006172839506172839,1266.4565217391305
FBgn0027568,0,558,0.0,1488.108695652174
FBgn0003087,6,962,0.006237006237006237,30.26086956521739
FBgn0032230,2,239,0.008368200836820083,716.695652173913
FBgn0041723,2,4685,0.00042689434364994664,1632.8260869565217
FBgn0053303,8,2629,0.0030429821224800305,1412.9347826086957
FBgn0032233,4,988,0.004048582995951417,1411.7391304347825
FBgn0032234,8,1940,0.004123711340206186,204.2173913043478
FBgn0032235,2,1649,0.001212856276531231,84.84782608695652
FBgn0004106,0,1082,0.0,30.630434782608695
FBgn0032236,2,1454,0.001375515818431912,873.0434782608696
FBgn0267821,5,5860,0.0008532423208191126,1980.804347826087
FBgn0262782,0,2448,0.0,8681.326086956522
FBgn0051716,3,1260,0.002380952380952381,5382.065217391304
FBgn0067622,8,1471,0.005438477226376614,0.0
FBgn0032240,7,1106,0.006329113924050633,0.0
FBgn0051718,2,644,0.003105590062111801,8.521739130434783
FBgn0025366,4,2043,0.0019579050416054823,3811.782608695652
FBgn0003942,1,592,0.0016891891891891893,24758.760869565216
FBgn0032242,2,2404,0.0008319467554076539,1377.4130434782608
FBgn0032243,0,362,0.0,653.804347826087
FBgn0032244,1,1134,0.0008818342151675485,63.891304347826086
FBgn0005683,8,3590,0.0022284122562674096,78.78260869565217
FBgn0032246,0,655,0.0,1587.195652173913
FBgn0262601,0,776,0.0,334.2826086956522
FBgn0267330,3,2880,0.0010416666666666667,2282.978260869565
FBgn0032247,1,1050,0.0009523809523809524,132.08695652173913
FBgn0032248,0,943,0.0,354.9347826086956
FBgn0004915,0,1556,0.0,655.9347826086956
FBgn0032249,3,2896,0.0010359116022099447,1203.7826086956522
FBgn0032250,4,1198,0.00333889816360601,331.19565217391306
FBgn0027052,1,1277,0.0007830853563038371,1385.891304347826
FBgn0032251,3,620,0.004838709677419355,163.34782608695653
FBgn0032252,4,932,0.004291845493562232,251.2608695652174
FBgn0065110,1,1653,0.0006049606775559589,17.347826086956523
FBgn0032253,0,564,0.0,717.6521739130435
FBgn0027611,0,268,0.0,7356.891304347826
FBgn0051719,4,1793,0.002230897936419409,1236.1739130434783
FBgn0032256,0,600,0.0,355.60869565217394
FBgn0026431,2,2141,0.0009341429238673517,469.7608695652174
FBgn0032258,1,2666,0.00037509377344336085,777.1304347826087
FBgn0032259,4,438,0.0091324200913242,757.9347826086956
FBgn0086347,11,1187,0.009267059814658803,2158.782608695652
FBgn0032261,3,1624,0.0018472906403940886,247.2391304347826
FBgn0032262,2,2261,0.0008845643520566122,578.7826086956521
FBgn0267828,2,2528,0.0007911392405063291,4797.326086956522
FBgn0010398,3,2135,0.001405152224824356,110.04347826086956
FBgn0032264,12,2709,0.004429678848283499,1998.6739130434783
FBgn0032265,1,1371,0.0007293946024799417,27.065217391304348
FBgn0032266,9,2144,0.004197761194029851,305.45652173913044
FBgn0032269,4,1660,0.0024096385542168677,448.2608695652174
FBgn0250826,1,497,0.002012072434607646,23.847826086956523
FBgn0085190,0,819,0.0,16.434782608695652
FBgn0051721,10,2077,0.004814636494944632,541.6086956521739
FBgn0032271,0,751,0.0,24.456521739130434
FBgn0051872,0,1037,0.0,674.2173913043479
FBgn0043825,0,965,0.0,130.04347826086956
FBgn0265264,2,3392,0.0005896226415094339,1356.7608695652175
FBgn0265791,3,533,0.005628517823639775,0.08695652173913043
FBgn0051871,2,2332,0.0008576329331046312,141.30434782608697
FBgn0040496,1,2160,0.000462962962962963,39.67391304347826
FBgn0023496,2,1139,0.001755926251097454,8.065217391304348
FBgn0024740,8,2140,0.003738317757009346,216.34782608695653
FBgn0032287,0,1254,0.0,1030.8695652173913
FBgn0032289,4,1046,0.0038240917782026767,0.43478260869565216
FBgn0032290,0,1184,0.0,302.9130434782609
FBgn0032291,0,979,0.0,28.08695652173913
FBgn0032292,1,964,0.001037344398340249,749.0869565217391
FBgn0027868,0,2715,0.0,433.04347826086956
FBgn0032295,6,3310,0.0018126888217522659,851.3695652173913
FBgn0032296,1,2993,0.0003341129301703976,455.2608695652174
FBgn0032297,4,1155,0.003463203463203463,5466.04347826087
FBgn0027550,3,2581,0.001162340178225494,3104.6521739130435
FBgn0015320,8,2167,0.0036917397323488694,1129.6739130434783
FBgn0032298,0,1328,0.0,331.5652173913044
FBgn0032299,0,442,0.0,13.108695652173912
FBgn0051869,5,523,0.009560229445506692,798.1086956521739
FBgn0051870,7,1626,0.004305043050430504,61.80434782608695
FBgn0265792,7,1049,0.00667302192564347,0.782608695652174
FBgn0011676,7,701,0.009985734664764621,1453.5652173913043
FBgn0032305,12,3778,0.0031762837480148226,6308.760869565217
FBgn0260454,2,2398,0.0008340283569641367,0.0
FBgn0260453,4,2463,0.0016240357287860333,0.0
FBgn0069354,2,885,0.0022598870056497176,112.3695652173913
FBgn0004363,5,1946,0.0025693730729701952,14341.434782608696
FBgn0262599,1,898,0.0011135857461024498,74.1304347826087
FBgn0027453,6,1949,0.0030785017957927143,1433.2173913043478
FBgn0024227,1,1183,0.0008453085376162299,13.58695652173913
FBgn0027363,9,2854,0.003153468815697267,2848.3478260869565
FBgn0264351,12,875,0.013714285714285714,1.5
FBgn0265683,2,268,0.007462686567164179,1.891304347826087
FBgn0032312,9,1810,0.004972375690607734,10.521739130434783
FBgn0032313,0,1261,0.0,7.021739130434782
FBgn0032314,5,2093,0.0023889154323936935,90.21739130434783
FBgn0261871,4,2486,0.0016090104585679806,455.89130434782606
FBgn0032318,0,377,0.0,24.217391304347824
FBgn0053129,5,1894,0.0026399155227032735,2946.2608695652175
FBgn0032321,1,1331,0.0007513148009015778,368.45652173913044
FBgn0032322,5,1013,0.004935834155972359,2486.0434782608695
FBgn0000018,0,1794,0.0,239.84782608695653
FBgn0010612,4,753,0.005312084993359893,3978.2608695652175
FBgn0041781,4,1259,0.003177124702144559,2993.2391304347825
FBgn0004872,4,2568,0.001557632398753894,32.869565217391305
FBgn0026148,4,1240,0.0032258064516129032,217.8913043478261
FBgn0026147,94,13626,0.006898576251284309,1789.891304347826
FBgn0000146,6,663,0.00904977375565611,70.30434782608695
FBgn0040096,3,612,0.004901960784313725,1.0
FBgn0015756,1,715,0.0013986013986013986,16464.82608695652
FBgn0021761,1,2028,0.0004930966469428008,656.5434782608696
FBgn0032329,1,1210,0.0008264462809917355,132.41304347826087
FBgn0250837,0,789,0.0,123.47826086956522
FBgn0023415,0,160,0.0,149.02173913043478
FBgn0032331,3,1716,0.0017482517482517483,5.130434782608695
FBgn0032336,20,1397,0.014316392269148175,3178.2391304347825
FBgn0032337,2,953,0.002098635886673662,17.847826086956523
FBgn0032338,6,4939,0.0012148208139299453,466.4130434782609
FBgn0032339,5,573,0.008726003490401396,523.1521739130435
FBgn0283682,1,2360,0.000423728813559322,1537.1304347826087
FBgn0032341,0,87,0.0,1289.4130434782608
FBgn0261983,0,236,0.0,1100.4347826086957
FBgn0032343,0,2308,0.0,327.19565217391306
FBgn0041246,3,1623,0.0018484288354898336,40.54347826086956
FBgn0027582,3,4327,0.0006933210076265311,1608.4347826086957
FBgn0032345,2,953,0.002098635886673662,13.630434782608695
FBgn0032346,1,940,0.0010638297872340426,144.02173913043478
FBgn0262647,2,715,0.002797202797202797,494.0
FBgn0028700,1,740,0.0013513513513513514,164.04347826086956
FBgn0032348,5,4883,0.0010239606799098914,1213.8695652173913
FBgn0040211,1,1445,0.0006920415224913495,782.4565217391304
FBgn0032350,2,1284,0.001557632398753894,6311.434782608696
FBgn0264442,13,4568,0.0028458844133099825,1392.6304347826087
FBgn0040232,1,600,0.0016666666666666668,29.32608695652174
FBgn0040233,0,2649,0.0,753.4782608695652
FBgn0052831,3,1607,0.001866832607342875,309.2173913043478
FBgn0032358,0,1191,0.0,1140.304347826087
FBgn0020270,1,2013,0.0004967709885742673,361.7608695652174
FBgn0283678,0,1211,0.0,0.2826086956521739
FBgn0265795,1,355,0.0028169014084507044,0.13043478260869565
FBgn0032360,5,750,0.006666666666666667,144.67391304347825
FBgn0000287,15,2098,0.007149666348903718,732.5869565217391
FBgn0263764,22,4785,0.004597701149425287,2.717391304347826
FBgn0261648,0,158,0.0,352.2173913043478
FBgn0263087,15,2512,0.005971337579617835,0.0
FBgn0003313,8,1079,0.0074142724745134385,0.0
FBgn0032362,6,2954,0.002031144211238998,10.326086956521738
FBgn0032363,5,5835,0.000856898029134533,1815.195652173913
FBgn0032364,5,2227,0.00224517287831163,30.847826086956523
FBgn0032365,5,1515,0.0033003300330033004,8.521739130434783
FBgn0032366,2,866,0.0023094688221709007,5.3478260869565215
FBgn0262683,3,729,0.00411522633744856,1.9782608695652173
FBgn0028490,6,1575,0.0038095238095238095,17304.891304347828
FBgn0051706,6,1806,0.0033222591362126247,2764.8695652173915
FBgn0085191,1,1705,0.0005865102639296188,3.130434782608696
FBgn0261707,0,2512,0.0,5.326086956521739
FBgn0263386,3,640,0.0046875,0.4782608695652174
FBgn0265687,6,1028,0.005836575875486381,0.6521739130434783
FBgn0015400,13,6939,0.0018734687995388384,3297.3478260869565
FBgn0028412,3,3493,0.0008588605782994561,113.71739130434783
FBgn0032368,1,1091,0.0009165902841429881,2.4347826086956523
FBgn0032369,1,734,0.0013623978201634877,21.152173913043477
FBgn0032371,11,2752,0.003997093023255814,94.52173913043478
FBgn0265672,1,382,0.002617801047120419,3.630434782608696
FBgn0032372,0,1218,0.0,32.369565217391305
FBgn0264994,0,1071,0.0,0.2826086956521739
FBgn0032373,7,682,0.010263929618768328,18.717391304347824
FBgn0259960,3,527,0.0056925996204933585,3.5217391304347827
FBgn0259961,0,330,0.0,13.847826086956522
FBgn0259962,1,359,0.002785515320334262,10.217391304347826
FBgn0032374,5,652,0.007668711656441718,14.847826086956522
FBgn0032375,0,39,0.0,8.673913043478262
FBgn0032376,1,1111,0.0009000900090009,9.456521739130435
FBgn0032377,3,1596,0.0018796992481203006,50.02173913043478
FBgn0020309,12,5899,0.0020342430920494998,6613.282608695652
FBgn0032378,3,2411,0.001244296972210701,1412.9130434782608
FBgn0264815,6,1121,0.0053523639607493305,3989.5434782608695
FBgn0000588,3,1704,0.0017605633802816902,55.80434782608695
FBgn0264564,1,405,0.0024691358024691358,10.347826086956522
FBgn0032381,2,1814,0.0011025358324145535,201.58695652173913
FBgn0032382,2,1757,0.0011383039271485487,5677.826086956522
FBgn0261805,1,422,0.002369668246445498,89.06521739130434
FBgn0026392,2,1137,0.001759014951627089,0.7608695652173914
FBgn0026391,3,1140,0.002631578947368421,0.4782608695652174
FBgn0026390,4,1155,0.003463203463203463,0.43478260869565216
FBgn0005664,8,3917,0.0020423793719683433,19.956521739130434
FBgn0032385,11,1382,0.007959479015918957,11.956521739130435
FBgn0263019,92,18287,0.00503089626510636,15.152173913043478
FBgn0032387,3,2300,0.0013043478260869566,258.7608695652174
FBgn0032388,1,41,0.024390243902439025,1957.9782608695652
FBgn0085192,4,833,0.004801920768307323,107.45652173913044
FBgn0032390,2,1189,0.001682085786375105,168.3695652173913
FBgn0032391,0,2271,0.0,117.67391304347827
FBgn0051866,1,1089,0.0009182736455463728,68.56521739130434
FBgn0042127,0,1389,0.0,12.543478260869565
FBgn0051864,1,1190,0.0008403361344537816,74.04347826086956
FBgn0051865,0,1765,0.0,1.5434782608695652
FBgn0042125,0,1386,0.0,131.02173913043478
FBgn0032393,0,1533,0.0,1746.608695652174
FBgn0014019,6,839,0.007151370679380214,14490.239130434782
FBgn0032395,2,6470,0.0003091190108191654,777.2608695652174
FBgn0265798,4,1073,0.003727865796831314,4.260869565217392
FBgn0010497,4,2426,0.0016488046166529267,137.43478260869566
FBgn0042126,1,1804,0.0005543237250554324,4.326086956521739
FBgn0032397,10,2596,0.003852080123266564,744.1086956521739
FBgn0032398,1,1882,0.0005313496280552603,1973.4565217391305
FBgn0032399,21,5162,0.004068190623789229,81.15217391304348
FBgn0032401,2,3018,0.0006626905235255136,168.04347826086956
FBgn0032402,3,2750,0.001090909090909091,1441.6521739130435
FBgn0028425,4,459,0.008714596949891068,1313.5
FBgn0032404,6,1144,0.005244755244755245,0.30434782608695654
FBgn0085193,6,1771,0.0033879164313946925,0.0
FBgn0027505,2,923,0.0021668472372697724,810.5869565217391
FBgn0032405,16,1991,0.00803616273229533,749.6304347826087
FBgn0032406,3,1035,0.002898550724637681,3.4782608695652173
FBgn0003145,4,601,0.0066555740432612314,19.695652173913043
FBgn0032407,3,677,0.004431314623338257,1508.108695652174
FBgn0028707,0,219,0.0,44.84782608695652
FBgn0032409,4,2586,0.0015467904098994587,578.0434782608696
FBgn0027081,7,2179,0.0032124827902707664,2204.7608695652175
FBgn0032414,10,5159,0.0019383601473153711,423.9782608695652
FBgn0032415,0,350,0.0,78.93478260869566
FBgn0032416,3,1634,0.0018359853121175031,28.32608695652174
FBgn0051760,5,2169,0.002305209774089442,2378.6304347826085
FBgn0051861,1,764,0.0013089005235602095,20.08695652173913
FBgn0051860,0,2697,0.0,38.65217391304348
FBgn0032419,3,626,0.004792332268370607,7.434782608695652
FBgn0032420,6,1071,0.0056022408963585435,533.9782608695652
FBgn0032421,4,1033,0.003872216844143272,205.08695652173913
FBgn0263088,1,498,0.002008032128514056,5.956521739130435
FBgn0000114,14,2360,0.005932203389830509,1754.7391304347825
FBgn0032422,1,552,0.0018115942028985507,3212.978260869565
FBgn0051759,5,2242,0.0022301516503122213,107.04347826086956
FBgn0266821,15,1645,0.00911854103343465,0.21739130434782608
FBgn0264361,3,545,0.005504587155963303,4.369565217391305
FBgn0262475,3,1049,0.002859866539561487,796.695652173913
FBgn0032424,3,1413,0.0021231422505307855,53.95652173913044
FBgn0041195,7,3271,0.0021400183430143687,29.065217391304348
FBgn0043841,3,1325,0.0022641509433962265,31485.695652173912
FBgn0032428,1,1326,0.0007541478129713424,46.04347826086956
